>90 10.0000
 -63.6100 -12.8980
 -63.5420 -12.9690
 -63.4800 -13.0530
 -63.4330 -13.1300
 -63.4230 -13.2400
 -63.4340 -13.3620
 -63.4940 -13.5120
 -63.5510 -13.6170
 -63.5940 -13.7530
 -63.6100 -13.8390
 -63.6150 -13.9610
 -63.5940 -14.0750
 -63.5600 -14.1880
 -63.5430 -14.2730
 -63.5300 -14.3500
 -63.5060 -14.4590
 -63.5040 -14.5460
 -63.5230 -14.6290
 -63.5290 -14.7080
 -63.5310 -14.7530
 -63.5530 -14.7700
 -63.5770 -14.7940
 -63.5840 -14.8460
 -63.5780 -14.9110
 -63.5720 -14.9580
 -63.5560 -14.9940
 -63.5030 -15.0260
 -63.4630 -15.0540
 -63.4170 -15.0600
 -63.3870 -15.0220
 -63.3530 -15.0040
 -63.3350 -15.0170
 -63.3130 -15.0820
 -63.2890 -15.1360
 -63.2710 -15.1820
 -63.2930 -15.2110
 -63.2970 -15.2660
 -63.2930 -15.3400
 -63.2650 -15.3910
 -63.1860 -15.4250
 -63.1550 -15.4810
 -63.1330 -15.5670
 -63.1520 -15.6130
 -63.2040 -15.6280
 -63.2540 -15.6560
 -63.2710 -15.7090
 -63.2670 -15.8090
 -63.2230 -15.8970
 -63.1740 -16.0070
 -63.1060 -16.1050
 -63.1060 -16.1050
 -63.0260 -16.1740
 -62.9700 -16.2470
 -62.9560 -16.2950
 -62.9250 -16.3350
 -62.8890 -16.3560
 -62.8620 -16.3860
 -62.8260 -16.4100
 -62.7710 -16.4170
 -62.7120 -16.4190
 -62.6900 -16.4600
 -62.6610 -16.5010
 -62.6210 -16.5030
 -62.5670 -16.5190
 -62.5000 -16.6110
 -62.4580 -16.7000
 -62.4260 -16.7850
 -62.3830 -16.8360
 -62.2850 -16.8840
 -62.1860 -16.9540
 -62.0980 -16.9800
 -61.9990 -17.0380
 -61.9080 -17.0620
 -61.7810 -17.0810
 -61.6700 -17.1300
 -61.5320 -17.2140
 -61.4700 -17.2410
 -61.3770 -17.2380
 -61.3160 -17.2250
 -61.2780 -17.1700
 -61.2610 -17.1160
 -61.2150 -17.1110
 -61.1730 -17.1770
 -61.1390 -17.2490
 -61.1070 -17.2840
 -61.0430 -17.2980
 -60.9940 -17.2930
 -60.9500 -17.2770
 -60.9170 -17.2780
 -60.8930 -17.3130
 -60.8560 -17.3500
 -60.7840 -17.3860
 -60.7120 -17.3890
 -60.6540 -17.4030
 -60.6130 -17.4350
 -60.5260 -17.4580
 -60.4540 -17.4610
 -60.3780 -17.4690
 -60.3220 -17.4950
 -60.2680 -17.5340
 -60.2070 -17.5520
 -60.1140 -17.5610
 -60.0460 -17.5700
 -59.9700 -17.5960
 -59.8850 -17.6400
 -59.7880 -17.6920
 -59.7210 -17.7090
 -59.6020 -17.7190
 -59.5040 -17.7650
 -59.4160 -17.7970
 -59.3220 -17.8260
 -59.2520 -17.8540
 -59.2390 -17.8990
 -59.2360 -17.9480
 -59.1550 -17.9900
 -59.0460 -18.0170
 -58.9070 -18.0780
 -58.7880 -18.1190
 -58.6760 -18.1730
 -58.5790 -18.1990
 -58.4960 -18.2380
 -58.4570 -18.2820
 -58.4440 -18.3400
 -58.4380 -18.4160
 -58.4380 -18.4870
 -58.4110 -18.5340
 -58.3380 -18.5940
 -58.2580 -18.6690
 -58.2050 -18.7390
 -58.1890 -18.8330
 -58.2510 -18.9040
 -58.2940 -18.9600
 -58.3140 -19.0220
 -58.3120 -19.1420
 -58.2570 -19.2240
 -58.1870 -19.3030
 -58.0570 -19.3540
 -57.9190 -19.3470
 -57.7740 -19.3330
 -57.7090 -19.3550
 -57.5950 -19.4120
 -57.4840 -19.4590
 -57.3900 -19.5520
 -57.3290 -19.6410
 -57.2740 -19.7110
 -57.2190 -19.8120
 -57.1610 -19.8890
 -57.1090 -19.9620
 -57.0500 -20.0640
 -57.0000 -20.1370
 -56.9480 -20.2230
 -56.9290 -20.3510
 -56.9580 -20.4530
 -57.0090 -20.5460
 -57.0830 -20.6190
 -57.1500 -20.6900
 -57.1940 -20.8010
 -57.2700 -20.8490
 -57.3000 -20.9100
 -57.3030 -21.0020
 -57.2970 -21.0540
 -57.3080 -21.0930
 -57.3430 -21.1420
 -57.4410 -21.2210
 -57.5090 -21.2790
 -57.5640 -21.3560
 -57.6160 -21.4670
 -57.6700 -21.5630
 -57.6700 -21.6800
 -57.6420 -21.7610
 -57.6320 -21.8240
 -57.6070 -21.8910
 -57.5830 -21.9400
 -57.5890 -21.9980
 -57.6080 -22.0570
 -57.6090 -22.1270
 -57.6210 -22.2160
 -57.6300 -22.2970
 -57.6240 -22.4020
 -57.5900 -22.5350
 -57.5480 -22.6220
 -57.4860 -22.7070
 -57.3880 -22.7830
 -57.3130 -22.8190
 -57.2230 -22.8120
 -57.1160 -22.8000
 -57.0310 -22.7170
 -56.9590 -22.6680
 -56.8880 -22.5940
 -56.8410 -22.5200
 -56.7900 -22.4310
 -56.7540 -22.3090
 -56.7170 -22.2540
 -56.6240 -22.2160
 -56.5910 -22.1790
 -56.5750 -22.0970
 -56.5520 -22.0060
 -56.5400 -21.8930
 -56.5220 -21.8270
 -56.5360 -21.7950
 -56.5800 -21.7720
 -56.6010 -21.7350
 -56.5820 -21.6600
 -56.4950 -21.5150
 -56.4330 -21.4230
 -56.3730 -21.3590
 -56.2930 -21.3030
 -56.2070 -21.1850
 -56.1600 -21.0930
 -56.1170 -21.0640
 -56.0400 -20.9850
 -56.0030 -20.8750
 -55.9600 -20.8130
 -55.8960 -20.6990
 -55.8510 -20.6030
 -55.8110 -20.5000
 -55.7580 -20.3790
 -55.6980 -20.3080
 -55.5950 -20.2450
 -55.5260 -20.2050
 -55.4650 -20.1050
 -55.3930 -20.0220
 -55.3210 -19.9320
 -55.3190 -19.8810
 -55.3820 -19.8760
 -55.3880 -19.8460
 -55.3880 -19.8460
 -55.3300 -19.7670
 -55.2940 -19.6860
 -55.2520 -19.6170
 -55.1830 -19.5340
 -55.1130 -19.4080
 -55.0660 -19.3080
 -55.0360 -19.2280
 -55.0310 -19.1700
 -55.0410 -19.0560
 -55.0400 -18.9540
 -55.0380 -18.8880
 -55.0310 -18.8180
 -55.0000 -18.7460
 -54.9780 -18.7000
 -54.9830 -18.6570
 -54.9780 -18.6030
 -54.9600 -18.5270
 -54.9240 -18.4790
 -54.9030 -18.4340
 -54.8800 -18.3870
 -54.8360 -18.3790
 -54.8210 -18.3430
 -54.8390 -18.3010
 -54.8420 -18.2490
 -54.8280 -18.2080
 -54.7920 -18.1800
 -54.7650 -18.0950
 -54.7250 -18.0180
 -54.7050 -17.9510
 -54.7230 -17.8620
 -54.7560 -17.7820
 -54.7800 -17.7080
 -54.7970 -17.6040
 -54.7980 -17.5410
 -54.7530 -17.4610
 -54.7010 -17.3410
 -54.6780 -17.2670
 -54.6680 -17.1840
 -54.6670 -17.0930
 -54.6800 -17.0290
 -54.6930 -16.9270
 -54.7040 -16.8570
 -54.7210 -16.7720
 -54.7410 -16.6760
 -54.7430 -16.6200
 -54.7350 -16.5500
 -54.7550 -16.5010
 -54.8100 -16.4910
 -54.8610 -16.5180
 -54.9010 -16.5280
 -54.9310 -16.5110
 -54.9860 -16.5350
 -55.0440 -16.5610
 -55.0830 -16.5560
 -55.1030 -16.5230
 -55.1070 -16.4300
 -55.1080 -16.3760
 -55.1170 -16.3270
 -55.1550 -16.2690
 -55.1720 -16.1980
 -55.1740 -16.1110
 -55.1640 -15.9940
 -55.1530 -15.9030
 -55.1500 -15.8440
 -55.1430 -15.7690
 -55.1380 -15.7120
 -55.1450 -15.6880
 -55.1940 -15.6660
 -55.2660 -15.6240
 -55.3180 -15.5540
 -55.3500 -15.5060
 -55.4240 -15.4690
 -55.5240 -15.4450
 -55.5940 -15.4320
 -55.6700 -15.4140
 -55.7530 -15.4010
 -55.8350 -15.3380
 -55.9140 -15.2760
 -55.9450 -15.2420
 -55.9330 -15.1930
 -55.9200 -15.1320
 -55.9200 -15.0770
 -55.8850 -15.0480
 -55.8240 -15.0350
 -55.7670 -15.0390
 -55.6820 -15.0070
 -55.6000 -15.0000
 -55.5040 -14.9990
 -55.3870 -14.9840
 -55.2610 -14.9770
 -55.1630 -14.9710
 -55.0700 -14.9790
 -54.9950 -14.9630
 -54.9450 -14.9620
 -54.9080 -14.9680
 -54.8180 -14.9600
 -54.7780 -14.9150
 -54.7310 -14.8870
 -54.6740 -14.8690
 -54.6150 -14.7890
 -54.5730 -14.7210
 -54.4960 -14.6920
 -54.4160 -14.6830
 -54.3570 -14.6380
 -54.3090 -14.6000
 -54.2160 -14.5690
 -54.1380 -14.5410
 -54.0770 -14.4990
 -53.9950 -14.4640
 -53.9050 -14.4360
 -53.7820 -14.4310
 -53.7190 -14.4560
 -53.6930 -14.5010
 -53.6860 -14.5900
 -53.7150 -14.6530
 -53.7130 -14.6970
 -53.6820 -14.7060
 -53.6340 -14.6790
 -53.5600 -14.6350
 -53.5030 -14.5720
 -53.4490 -14.5270
 -53.4000 -14.5190
 -53.3530 -14.5430
 -53.2860 -14.5430
 -53.2490 -14.4980
 -53.2220 -14.4670
 -53.1930 -14.4480
 -53.1700 -14.4470
 -53.1510 -14.4770
 -53.1100 -14.5030
 -53.0440 -14.5120
 -52.9710 -14.5020
 -52.8890 -14.5150
 -52.8390 -14.5500
 -52.7750 -14.5990
 -52.7310 -14.6280
 -52.7150 -14.6730
 -52.7170 -14.7180
 -52.6840 -14.7660
 -52.6320 -14.8140
 -52.5980 -14.8430
 -52.5930 -14.8790
 -52.5310 -14.9120
 -52.4820 -14.9020
 -52.4420 -14.9030
 -52.4170 -14.9210
 -52.4160 -14.9740
 -52.4210 -15.0580
 -52.4300 -15.1000
 -52.4310 -15.1560
 -52.4220 -15.2120
 -52.4030 -15.2880
 -52.3870 -15.3320
 -52.3410 -15.3510
 -52.2840 -15.3670
 -52.2320 -15.3530
 -52.2030 -15.3700
 -52.1950 -15.4090
 -52.1960 -15.4560
 -52.2260 -15.5020
 -52.2530 -15.5450
 -52.2770 -15.6000
 -52.2920 -15.6700
 -52.2750 -15.7630
 -52.2320 -15.8330
 -52.2050 -15.9000
 -52.1590 -15.9800
 -52.1030 -16.0210
 -52.0590 -16.0380
 -52.0030 -16.0500
 -51.9860 -16.0660
 -51.9910 -16.1110
 -52.0290 -16.1710
 -52.0900 -16.2260
 -52.1140 -16.2810
 -52.0530 -16.3480
 -52.0180 -16.3920
 -51.9610 -16.4160
 -51.9130 -16.4270
 -51.8810 -16.4620
 -51.8470 -16.4910
 -51.7930 -16.4960
 -51.7570 -16.4870
 -51.6830 -16.4770
 -51.6430 -16.4610
 -51.6020 -16.4310
 -51.5250 -16.4050
 -51.4750 -16.3480
 -51.4540 -16.3220
 -51.4420 -16.2860
 -51.3840 -16.2680
 -51.3240 -16.2820
 -51.2770 -16.3150
 -51.2430 -16.4000
 -51.2240 -16.4390
 -51.1830 -16.4570
 -51.1750 -16.5070
 -51.1640 -16.5650
 -51.1370 -16.6110
 -51.1100 -16.6730
 -51.0230 -16.7400
 -50.9280 -16.7820
